year,fips,annual_avg_emplvl,annual_avg_wkly_wage,total_annual_wages,annual_avg_estabs
2022,40103,268,621,8647919,36
2022,40105,208,459,4963626,28
2022,40107,215,460,5136183,30
2022,40109,47800,763,1896489880,3262
2022,40111,1401,567,41338419,135
2022,40113,898,512,23925294,92
2022,40115,1204,640,40056514,106
2022,40117,449,666,15547677,44
2022,40119,4137,581,124967583,312
2022,40121,1883,639,62542657,155
2022,40123,1847,579,55635924,159
2022,40125,2711,637,89740392,221
2022,40127,280,527,7672117,32
2022,40129,81,551,2307611,15
2022,40131,3045,676,106964923,237
2022,40133,786,571,23337499,63
2022,40135,1531,535,42616514,137
2022,40137,1773,533,49099701,172
2022,40139,1027,575,30698225,85
2022,40141,131,571,3885303,23
2022,40143,39634,717,1477597832,2637
2022,40145,1640,562,47908600,110
2022,40147,2515,728,95271009,176
2022,40149,233,479,5809184,32
2022,40151,469,542,13216784,44
2022,40153,1142,549,32560527,111
2022,40999,0,0,0,203
2022,41001,826,568,24385616,72
2022,41003,3781,672,132118525,247
2022,41005,18244,820,777672778,1125
2022,41007,3050,733,116295413,258
2022,41009,1587,637,52538714,118
2022,41011,3071,681,108754353,237
2022,41013,619,585,18812105,58
2022,41015,1088,612,34638115,92
2022,41017,11697,815,495851907,856
2022,41019,4935,638,163621054,353
2022,41021,46,580,1398322,11
2022,41023,254,593,7814946,28
2022,41025,375,627,12234465,34
2022,41027,1484,657,50681491,132
2022,41029,14015,776,565337979,785
2022,41031,692,658,23684103,55
2022,41033,4330,686,154492954,301
2022,41035,3222,653,109455478,208
2022,41037,248,603,7789419,27
2022,41039,20235,727,764535113,1218
2022,41041,2752,670,95822716,273
2022,41043,5567,652,188779177,365
2022,41045,2279,648,76852714,122
2022,41047,17384,732,661692082,1075
2022,41049,290,655,9884011,26
2022,41051,39958,846,1757614994,2895
2022,41053,1817,638,60276760,136
2022,41055,130,567,3838828,11
2022,41057,1150,627,37466794,113
2022,41059,3455,676,121540510,234
2022,41061,1487,646,49973718,98
2022,41063,259,632,8494512,42
2022,41065,1613,722,60558916,108
2022,41067,32798,865,1475705005,1562
2022,41069,0,0,0,7
2022,41071,3826,734,145996130,266
2022,41999,0,0,0,229
2022,42001,3554,642,118678297,303
2022,42003,63129,743,2440448189,3859
2022,42005,1887,579,56815461,171
2022,42007,6496,627,211747949,440
2022,42009,2013,575,60167216,171
2022,42011,18559,670,646564450,1086
2022,42013,8121,643,271369955,488
2022,42015,2416,640,80422577,213
2022,42017,33464,760,1321802071,2130
2022,42019,10574,683,375685185,628
2022,42021,6174,585,187717995,451
2022,42023,93,456,2212480,12
2022,42025,2031,591,62352616,171
2022,42027,7412,614,236763426,416
2022,42029,25359,854,1126676966,1347
2022,42031,1497,600,46684540,143
2022,42033,4415,588,134932782,305
2022,42035,1780,569,52636429,120
2022,42037,3269,580,98522799,218
2022,42039,3218,620,103787364,265
2022,42041,15977,707,587122156,816
2022,42043,13872,663,478232586,899
2022,42045,23672,715,879974392,1534
2022,42047,1279,585,38898602,109
2022,42049,13603,627,443516309,876
2022,42051,5391,627,175853502,401
2022,42053,71,381,1400251,12
2022,42055,7372,646,247812427,442
2022,42057,411,486,10388232,40
2022,42059,1286,692,46293063,106
2022,42061,1567,545,44417988,123
2022,42063,3667,629,119903390,251
2022,42065,1587,604,49866175,145
2022,42067,714,582,21613997,65
2022,42069,11255,635,371619691,798
2022,42071,29633,682,1050967541,1830
2022,42073,3161,670,110057494,250
2022,42075,6479,645,217283771,375
2022,42077,19077,672,666719629,1147
2022,42079,15783,659,541185300,1128
2022,42081,5822,624,189011184,395
2022,42083,1621,602,50790626,138
2022,42085,5747,609,181863189,417
2022,42087,2206,590,67737024,164
2022,42089,8560,619,275611383,574
2022,42091,50357,772,2020633363,2896
2022,42093,751,683,26688672,51
2022,42095,12208,703,446273912,807
2022,42097,2729,630,89471109,249
2022,42099,1282,525,35004928,118
2022,42101,46958,692,1689891085,4482
2022,42103,2214,565,65026728,142
2022,42105,477,535,13260288,55
2022,42107,5175,590,158692919,426
2022,42109,2855,543,80680314,174
2022,42111,2486,628,81110952,210
2022,42113,142,531,3912548,19
2022,42115,1201,655,40923634,129
2022,42117,1821,614,58124516,148
2022,42119,1946,598,60497011,143
2022,42121,2318,573,69029627,190
2022,42123,1628,615,52065700,110
2022,42125,9247,705,339060031,594
2022,42127,2314,705,84838142,185
2022,42129,17624,731,669925280,1121
2022,42131,1143,649,38551546,98
2022,42133,20404,644,683015390,1144
2022,42999,5358,1450,404068647,708
2022,44001,1221,687,43626237,141
2022,44003,10880,776,439223954,641
2022,44005,3998,804,167154391,429
2022,44007,24168,744,934497904,2034
2022,44009,6570,748,255627441,515
2022,44999,424,2055,45259590,158
2022,45001,403,447,9363549,60
2022,45003,7423,594,229297829,529
2022,45005,142,466,3448746,29
2022,45007,9138,615,292160777,678
2022,45009,413,516,11098882,55
2022,45011,854,492,21852601,82
2022,45013,10977,707,403332629,780
2022,45015,7892,677,277640281,507
2022,45017,249,426,5515429,29
2022,45019,28774,811,1213323133,2120
2022,45021,2319,527,63574046,192
2022,45023,852,484,21431400,96
2022,45025,1224,556,35390813,124
2022,45027,1230,602,38494984,104
2022,45029,1629,547,46293184,133
2022,45031,2316,539,64939417,202
2022,45033,1396,545,39594319,117
2022,45035,4971,577,149089652,338
2022,45037,364,706,13354869,48
2022,45039,511,526,13977908,58
2022,45041,8772,616,281145420,664
2022,45043,2866,614,91502881,296
2022,45045,29663,734,1131512357,1897
2022,45047,3439,565,101092942,269
2022,45049,564,535,15690609,67
2022,45051,25586,668,888356916,1756
2022,45053,1768,921,84732640,131
2022,45055,3930,629,128620978,207
2022,45057,3602,597,111858933,284
2022,45059,1834,559,53271915,169
2022,45061,377,549,10760448,46
2022,45063,18074,658,618132698,1162
2022,45065,199,454,4704024,40
2022,45067,914,493,23444873,94
2022,45069,782,606,24648297,69
2022,45071,1406,551,40307739,132
2022,45073,3573,634,117774044,280
2022,45075,3990,557,115600412,352
2022,45077,5728,608,181223424,389
2022,45079,20824,701,759571633,1365
2022,45081,278,533,7707443,37
2022,45083,15962,684,567540966,1036
2022,45085,4479,571,133004184,386
2022,45087,770,487,19517686,94
2022,45089,772,554,22231362,111
2022,45091,12925,714,480036583,819
2022,45999,3069,1771,282566716,933
2022,46003,152,467,3681339,10
2022,46005,964,626,31378703,70
2022,46007,126,487,3196914,14
2022,46009,176,454,4159672,29
2022,46011,1974,617,63368307,113
2022,46013,2728,686,97326610,170
2022,46015,275,518,7412930,36
2022,46017,35,422,762187,3
2022,46019,473,698,17185913,56
2022,46021,42,524,1144767,8
2022,46023,363,422,7952937,39
2022,46025,120,585,3663482,12
2022,46027,765,572,22764484,47
2022,46029,2596,636,85810821,174
2022,46031,38,408,802560,4
2022,46033,282,528,7755446,31
2022,46035,1812,724,68241683,117
2022,46037,261,513,6960161,32
2022,46039,124,653,4199221,18
2022,46041,205,408,4344778,18
2022,46043,89,378,1742826,14
2022,46045,107,522,2915412,13
2022,46047,263,606,8303476,31
2022,46049,60,409,1268308,10
2022,46051,403,714,14955464,38
2022,46053,285,512,7569224,35
2022,46055,86,586,2627656,14
2022,46057,199,888,9201093,20
2022,46059,132,501,3444555,19
2022,46061,35,533,965859,7
2022,46063,51,662,1741858,6
2022,46065,1307,689,46850666,89
2022,46067,271,533,7508714,28
2022,46069,55,560,1614716,5
2022,46071,96,431,2155054,11
2022,46073,56,501,1453758,9
2022,46075,52,622,1683767,7
2022,46077,151,462,3617615,25
2022,46079,466,657,15939271,43
2022,46081,1683,726,63570526,156
2022,46083,2857,841,124921984,160
2022,46085,181,537,5063375,15
2022,46087,149,496,3854828,19
2022,46089,44,498,1140841,8
2022,46091,139,580,4187315,15
2022,46093,808,740,31075542,92
2022,46095,40,307,631025,4
2022,46097,53,422,1161272,10
2022,46099,15700,747,609936677,854
2022,46101,150,468,3646301,19
2022,46102,226,432,5069859,15
2022,46103,8705,700,316922104,568
2022,46105,150,415,3231937,21
2022,46107,112,497,2885487,19
2022,46109,354,540,9940430,36
2022,46111,44,267,612274,8
2022,46115,186,540,5225640,21
2022,46117,181,771,7255774,22
2022,46119,117,622,3770135,12
2022,46121,223,474,5486364,16
2022,46123,306,638,10155391,35
2022,46125,218,438,4955753,27
2022,46127,619,871,27999141,50
2022,46129,357,458,8490101,42
2022,46135,1490,627,48606707,105
2022,46137,0,0,0,3
2022,46999,0,0,0,18
2022,47001,3633,718,135645410,234
2022,47003,1915,723,71977088,155
2022,47005,645,563,18884856,55
2022,47007,145,439,3299808,20
2022,47009,6652,900,311480775,398
2022,47011,5218,674,182751468,352
2022,47013,1497,563,43851673,117
2022,47015,208,531,5735128,38
2022,47017,834,498,21596960,95
2022,47019,1854,554,53428706,144
2022,47021,974,607,30750210,86
2022,47023,359,628,11705948,49
2022,47025,927,605,29175791,90
2022,47027,146,469,3561053,26
2022,47029,1452,597,45119776,111
2022,47031,3156,669,109841693,242
2022,47033,339,453,7969847,49
2022,47035,2977,633,98003444,218
2022,47037,41756,901,1956398206,2912
2022,47039,381,516,10223719,48
2022,47041,556,520,15046746,62
2022,47043,2448,685,87145374,194
2022,47045,1889,637,62569097,158
2022,47047,892,651,30190587,74
2022,47049,765,518,20622098,57
2022,47051,1533,619,49358615,136
2022,47053,2191,663,75560579,184
2022,47055,1340,550,38324609,123
2022,47057,445,518,11999297,54
2022,47059,3136,574,93559268,226
2022,47061,273,462,6564828,40
2022,47063,4090,642,136546004,244
2022,47065,20904,736,799859534,1471
2022,47067,119,494,3054877,17
2022,47069,639,511,16988780,65
2022,47071,1402,707,51558762,111
2022,47073,1334,507,35163148,122
2022,47075,588,610,18641910,54
2022,47077,1118,849,49345433,97
2022,47079,1593,721,59704431,123
2022,47081,380,556,11001569,51
2022,47083,155,553,4457066,21
2022,47085,685,526,18753563,63
2022,47087,105,461,2509298,19
2022,47089,1859,627,60589228,133
2022,47091,387,503,10126593,44
2022,47093,31374,805,1313219903,1810
2022,47095,136,563,3982983,12
2022,47097,641,518,17259397,67
2022,47099,1627,587,49634111,161
2022,47101,602,855,26751547,45
2022,47103,1451,610,46044952,132
2022,47105,3323,685,118293831,170
2022,47107,2309,563,67602851,184
2022,47109,566,533,15660434,83
2022,47111,784,570,23235016,75
2022,47113,6591,704,241358481,452
2022,47115,1269,595,39260297,96
2022,47117,1284,592,39500984,121
2022,47119,4619,712,170935479,352
2022,47121,166,459,3968521,24
2022,47123,1970,596,61018064,151
2022,47125,9665,704,353738527,569
2022,47127,86,410,1841401,16
2022,47129,223,456,5277210,36
2022,47131,1626,670,56612242,120
2022,47133,595,525,16216998,78
2022,47135,159,388,3206495,26
2022,47137,115,467,2785355,13
2022,47139,306,618,9844417,47
2022,47141,5388,689,193107651,351
2022,47143,1272,549,36336842,107
2022,47145,1959,627,63879840,148
2022,47147,2734,677,96278302,219
2022,47149,17061,762,675624451,959
2022,47151,762,562,22281747,70
2022,47153,423,564,12397958,41
2022,47155,9157,622,296358529,701
2022,47157,46491,865,2091871969,3025
2022,47159,642,578,19285964,60
2022,47161,333,1003,17360277,38
2022,47163,8712,671,304069220,562
2022,47165,7533,695,272326433,509
2022,47167,1639,605,51529286,140
2022,47169,178,565,5232302,22
2022,47171,577,527,15790041,42
2022,47173,375,535,10424179,42
2022,47175,44,424,969208,12
2022,47177,1662,606,52372447,158
2022,47179,8240,672,287857155,518
2022,47181,390,421,8534842,53
2022,47183,1127,572,33516669,96
2022,47185,870,636,28775636,76
2022,47187,15821,878,722015343,905
2022,47189,6578,726,248226195,461
2022,47999,3644,1811,343123801,411
2022,48001,2072,684,73690210,165
2022,48003,596,886,27443220,48
2022,48005,4738,660,162500924,284
2022,48007,1030,834,44656135,86
2022,48009,114,452,2678770,22
2022,48011,47,438,1058048,7
2022,48013,1786,747,69403348,110
2022,48015,2307,824,98885437,121
2022,48017,254,524,6932300,23
2022,48019,524,627,17071211,55
2022,48021,3962,765,157560931,224
2022,48023,139,481,3477076,13
2022,48025,1117,730,42419837,73
2022,48027,16268,729,616397499,860
2022,48029,94131,811,3971144809,4893
2022,48031,307,601,9602692,39
2022,48033,18,564,512921,3
2022,48035,437,599,13588003,49
2022,48037,5986,717,223096469,375
2022,48039,15096,719,564757923,814
2022,48041,12033,669,418835639,657
2022,48043,385,518,10375749,44
2022,48045,32,375,623290,5
2022,48047,238,649,8039718,15
2022,48049,1975,634,65090750,146
2022,48051,629,859,28111003,57
2022,48053,2343,754,91817449,165
2022,48055,1653,699,60041568,98
2022,48057,1002,1025,53398231,68
2022,48059,544,1117,31621758,38
2022,48061,17594,626,572278680,1005
2022,48063,373,654,12689198,44
2022,48065,205,589,6280693,21
2022,48067,861,552,24720293,71
2022,48069,170,609,5392473,27
2022,48071,1275,711,47158388,118
2022,48073,1577,624,51148778,119
2022,48075,379,595,11743192,27
2022,48077,154,852,6826401,21
2022,48079,57,1162,3439118,8
2022,48081,74,659,2549174,12
2022,48083,267,471,6540531,34
2022,48085,54897,860,2455027684,2898
2022,48087,90,456,2129322,14
2022,48089,955,861,42721295,90
2022,48091,10222,843,448061921,491
2022,48093,544,730,20636479,46
2022,48095,55,698,1982371,10
2022,48097,1822,735,69600814,140
2022,48099,2038,602,63816064,140
2022,48101,40,1158,2384112,7
2022,48103,117,642,3922734,16
2022,48105,130,539,3638304,19
2022,48107,155,643,5181809,23
2022,48109,261,829,11252167,12
2022,48111,334,744,12894079,44
2022,48113,147731,919,7056410609,8568
2022,48115,547,906,25757654,48
2022,48117,945,662,32561048,57
2022,48119,20,445,469085,8
2022,48121,33903,813,1432727341,1873
2022,48123,817,698,29641856,66
2022,48125,75,547,2123095,10
2022,48127,456,592,14060905,27
2022,48129,113,451,2651010,13
2022,48131,216,532,5967800,27
2022,48133,861,641,28729700,73
2022,48135,8614,855,383067904,476
2022,48137,73,492,1871306,7
2022,48139,7538,691,270947803,411
2022,48141,39111,668,1358430082,2121
2022,48143,2058,625,66902167,141
2022,48145,537,667,18636071,48
2022,48147,960,629,31381896,75
2022,48149,1382,770,55317676,103
2022,48151,58,430,1300223,13
2022,48153,135,526,3699288,18
2022,48155,32,426,716786,7
2022,48157,34609,749,1348679492,2190
2022,48159,277,584,8407131,19
2022,48161,570,716,21235588,45
2022,48163,631,745,24456856,43
2022,48165,674,689,24150994,76
2022,48167,14064,721,527473018,950
2022,48169,176,429,3917175,17
2022,48171,1691,694,61048752,159
2022,48173,21,1070,1150299,4
2022,48175,114,596,3548284,18
2022,48177,829,652,28080457,66
2022,48179,995,652,33738448,77
2022,48181,6359,795,262985392,402
2022,48183,9295,731,353353127,606
2022,48185,618,728,23416958,60
2022,48187,4976,835,215966843,252
2022,48189,1345,579,40529570,98
2022,48191,146,511,3871853,13
2022,48193,510,618,16371710,51
2022,48195,146,586,4455951,17
2022,48197,196,529,5395959,17
2022,48199,2142,772,85950464,158
2022,48201,210658,820,8981223207,13582
2022,48203,2074,699,75340229,191
2022,48205,192,558,5574837,7
2022,48207,362,590,11089956,28
2022,48209,12552,679,443359898,672
2022,48211,146,711,5378950,17
2022,48213,2960,615,94616000,234
2022,48215,36804,675,1291999184,2108
2022,48217,1471,595,45530049,105
2022,48219,899,640,29928874,74
2022,48221,2831,745,109690567,194
2022,48223,1754,726,66214962,125
2022,48225,766,720,28698611,92
2022,48227,1550,801,64589926,113
2022,48229,39,312,624265,7
2022,48231,3800,690,136281456,259
2022,48233,910,546,25818525,68
2022,48235,35,677,1220139,8
2022,48237,150,638,4990456,20
2022,48239,483,558,14033261,45
2022,48241,1484,597,46057739,114
2022,48243,60,520,1626461,9
2022,48245,13247,715,492713891,921
2022,48247,197,587,6008870,18
2022,48249,1605,660,55092924,121
2022,48251,7209,819,306848663,460
2022,48253,350,763,13900780,40
2022,48255,547,667,18967389,44
2022,48257,4780,680,168924262,299
2022,48259,3505,1052,191748943,182
2022,48261,0,0,0,1
2022,48263,0,0,0,4
2022,48265,2918,755,114517985,182
2022,48267,205,504,5371706,26
2022,48271,102,373,1981324,9
2022,48273,1557,648,52473684,85
2022,48275,154,713,5697841,20
2022,48277,2429,742,93710742,193
2022,48279,386,652,13075037,41
2022,48281,762,783,31025395,55
2022,48283,228,591,7013541,21
2022,48285,788,621,25447305,78
2022,48287,558,581,16863445,48
2022,48289,560,510,14848856,56
2022,48291,2590,665,89605844,196
2022,48293,813,631,26684183,67
2022,48295,0,0,0,10
2022,48297,502,602,15702899,41
2022,48299,764,541,21466910,73
2022,48301,0,0,0,2
2022,48303,19760,723,742647165,1027
2022,48305,80,455,1883258,10
2022,48307,394,606,12408233,33
2022,48309,13415,730,508983690,813
2022,48311,37,544,1033132,5
2022,48313,754,806,31603056,44
2022,48315,192,421,4210557,25
2022,48317,295,922,14152982,22
2022,48319,127,518,3433122,24
2022,48321,1339,572,39792575,115
2022,48323,2333,568,68963764,139
2022,48325,1696,860,75829670,97
2022,48327,91,372,1755518,12
2022,48329,9081,857,404912536,517
2022,48331,732,647,24598166,66
2022,48333,217,792,8940148,23
2022,48335,175,524,4772569,19
2022,48337,729,618,23435663,74
2022,48339,27999,775,1128365976,1454
2022,48341,954,601,29806811,70
2022,48343,325,510,8618792,34
2022,48345,54,618,1735950,5
2022,48347,2719,672,94977635,193
2022,48349,1967,677,69208572,145
2022,48351,154,334,2672500,20
2022,48353,848,683,30119229,60
2022,48355,17542,728,664284318,1038
2022,48357,353,572,10484285,35
2022,48359,37,539,1028347,7
2022,48361,3295,693,118785921,247
2022,48363,1167,608,36931342,99
2022,48365,844,654,28706466,74
2022,48367,5997,803,250428083,341
2022,48369,165,477,4104503,24
2022,48371,766,662,26367507,63
2022,48373,1739,648,58557050,136
2022,48375,8127,701,296283068,489
2022,48377,234,477,5808771,34
2022,48379,394,691,14142125,34
2022,48381,6600,705,242102475,356
2022,48383,104,711,3842524,12
2022,48385,117,500,3043162,18
2022,48387,203,463,4881162,28
2022,48389,703,791,28945392,35
2022,48391,292,538,8169552,21
2022,48393,0,0,0,2
2022,48395,441,509,11685950,48
2022,48397,6176,794,254964041,288
2022,48399,461,797,19117569,34
2022,48401,1297,640,43145089,92
2022,48403,359,446,8319292,38
2022,48405,213,648,7169188,20
2022,48407,299,439,6820808,34
2022,48409,2589,710,95547709,161
2022,48411,153,489,3883340,28
2022,48413,55,400,1144010,7
2022,48415,718,625,23361378,49
2022,48417,70,564,2046944,14
2022,48419,915,604,28712426,78
2022,48421,125,827,5379114,11
2022,48423,13789,739,529826544,820
2022,48425,230,510,6094058,27
2022,48427,1714,574,51206048,114
2022,48429,416,584,12607892,42
2022,48431,0,0,0,4
2022,48433,52,757,2061341,8
2022,48435,115,477,2860545,20
2022,48437,115,509,3046997,12
2022,48439,103734,791,4267867092,5864
2022,48441,8499,772,341045905,524
2022,48443,17,470,419544,5
2022,48445,400,744,15489256,38
2022,48447,23,540,652718,6
2022,48449,2024,641,67496861,134
2022,48451,6300,716,234687313,383
2022,48453,68409,997,3547694363,3865
2022,48455,273,435,6167826,32
2022,48457,565,578,16989319,48
2022,48459,856,577,25695533,73
2022,48461,104,527,2841312,11
2022,48463,1495,636,49475619,90
2022,48465,2843,620,91712528,141
2022,48467,1757,632,57759366,145
2022,48469,5879,681,208190459,355
2022,48471,2910,681,102979614,177
2022,48473,2477,874,112618341,110
2022,48475,402,742,15512510,32
2022,48477,2062,689,73825602,128
2022,48479,12440,629,406966295,742
2022,48481,2596,775,104634855,158
2022,48483,265,542,7451542,26
2022,48485,7068,680,249983414,443
2022,48487,588,645,19717058,38
2022,48489,351,638,11636034,32
2022,48491,27562,908,1301316519,1413
2022,48493,1500,679,52949008,92
2022,48495,289,588,8830632,26
2022,48497,2457,775,98992938,161
2022,48499,1659,649,56024496,119
2022,48501,266,531,7358382,30
2022,48503,759,581,22942110,60
2022,48505,289,413,6207495,32
2022,48507,171,539,4780941,19
2022,48999,19808,1240,1277114226,1906
2022,49001,418,499,10849406,30
2022,49003,2023,587,61706247,151
2022,49005,8013,617,257213126,436
2022,49007,1200,579,36132249,73
2022,49009,0,0,0,3
2022,49011,17198,734,656076350,975
2022,49013,983,679,34720206,72
2022,49015,491,493,12582201,38
2022,49017,211,410,4497555,27
2022,49019,859,679,30323507,82
2022,49021,2870,633,94480681,200
2022,49023,378,394,7755104,31
2022,49025,434,463,10441612,42
2022,49027,748,481,18704414,58
2022,49029,323,722,12134507,34
2022,49031,0,0,0,6
2022,49033,101,499,2625076,10
2022,49035,75379,922,3615144801,4312
2022,49037,300,401,6246557,31
2022,49039,922,500,23955310,66
2022,49041,1530,568,45192496,97
2022,49043,3525,787,144162224,302
2022,49045,2257,582,68346601,129
2022,49047,1985,624,64403445,130
2022,49049,34248,740,1318509157,2212
2022,49051,1372,688,49045318,109
2022,49053,11228,747,435928869,704
2022,49055,143,499,3717269,13
2022,49057,12760,722,478916740,727
2022,50001,1617,767,64465115,155
2022,50003,2423,817,103002275,208
2022,50005,1416,774,56999141,132
2022,50007,11221,815,475716536,739
2022,50009,67,426,1481580,11
2022,50011,2345,767,93460343,167
2022,50013,150,524,4102080,19
2022,50015,1487,714,55232815,146
2022,50017,840,659,28778904,78
2022,50019,1601,662,55131195,125
2022,50021,3383,725,127534476,307
2022,50023,3673,760,145176088,300
2022,50025,2207,785,90134871,215
2022,50027,2563,785,104601116,249
2022,50999,39,1485,2978984,18
2022,51001,1251,567,36908468,151
2022,51003,5402,764,214677641,308
2022,51005,286,680,10108037,46
2022,51007,221,499,5730085,25
2022,51009,1168,561,34049455,87
2022,51011,675,551,19337211,55
2022,51013,8594,795,355206930,517
2022,51015,2026,790,83262609,169
2022,51017,63,435,1434169,18
2022,51019,2374,628,77578644,212
2022,51021,122,515,3251479,17
2022,51023,690,591,21201883,71
2022,51025,294,556,8506469,40
2022,51027,640,500,16632139,61
2022,51029,288,489,7323874,42
2022,51031,2115,569,62562382,182
2022,51033,638,564,18699118,66
2022,51035,730,536,20334413,80
2022,51036,0,0,0,11
2022,51037,271,499,7018880,53
2022,51041,18303,731,695718649,947
2022,51043,297,605,9351531,40
2022,51045,132,363,2497785,10
2022,51047,2458,666,85159555,157
2022,51049,133,660,4570754,25
2022,51051,362,527,9927251,41
2022,51053,584,529,16064684,50
2022,51057,842,657,28749166,63
2022,51059,48895,962,2445639183,2571
2022,51061,2857,767,113970681,219
2022,51063,394,490,10029593,48
2022,51065,404,635,13321552,39
2022,51067,1903,638,63082769,156
2022,51069,3982,739,153010150,210
2022,51071,739,582,22346226,66
2022,51073,1981,649,66840569,133
2022,51075,1312,923,62966517,68
2022,51077,232,411,4949350,24
2022,51079,810,578,24315248,50
2022,51081,211,482,5289248,29
2022,51083,1300,528,35684339,117
2022,51085,7172,827,308275112,327
2022,51087,20841,725,785874071,1086
2022,51089,1601,601,50054018,178
2022,51091,44,400,922156,14
2022,51093,992,486,25066537,106
2022,51095,3540,572,105368309,243
2022,51097,62,435,1397128,10
2022,51099,980,575,29288096,59
2022,51101,434,536,12078063,47
2022,51103,660,601,20643249,74
2022,51105,657,521,17801449,60
2022,51107,16952,756,666485251,1022
2022,51109,1226,535,34121605,84
2022,51111,182,459,4333737,27
2022,51113,416,777,16818800,32
2022,51115,194,529,5349480,21
2022,51117,1730,571,51353870,140
2022,51119,339,564,9948968,38
2022,51121,4237,656,144608820,267
2022,51125,278,451,6520668,44
2022,51127,593,587,18118486,52
2022,51131,436,533,12078248,60
2022,51133,295,585,8964091,37
2022,51135,605,550,17314819,55
2022,51137,1300,620,41948548,106
2022,51139,795,564,23299813,65
2022,51141,537,595,16594154,45
2022,51143,1048,543,29582515,132
2022,51145,810,660,27810956,69
2022,51147,1273,612,40502145,95
2022,51149,963,682,34142221,56
2022,51153,20901,706,767813341,1120
2022,51155,1608,563,47034068,100
2022,51157,138,696,4990964,20
2022,51159,276,448,6413980,31
2022,51161,4360,663,150271074,284
2022,51163,1168,598,36343999,67
2022,51165,0,0,0,208
2022,51167,834,669,28993810,66
2022,51169,573,474,14128374,66
2022,51171,1710,600,53370166,130
2022,51173,1207,509,31928907,112
2022,51175,321,497,8310614,28
2022,51177,6966,760,275356040,408
2022,51179,5593,688,199996158,289
2022,51181,52,346,929072,8
2022,51183,372,633,12252237,40
2022,51185,2626,552,75343615,162
2022,51187,1679,654,57071247,126
2022,51191,2945,601,92106552,205
2022,51193,432,542,12169439,49
2022,51195,1845,547,52511083,145
2022,51197,1867,591,57342177,119
2022,51199,3520,650,118898620,180
2022,51510,6681,885,307391052,448
2022,51520,1720,536,47956800,139
2022,51530,139,574,4160899,17
2022,51540,2990,630,98002144,259
2022,51550,13737,706,504100249,691
2022,51570,2727,542,76800743,147
2022,51580,541,560,15736912,38
2022,51590,3686,574,110019568,274
2022,51595,538,556,15552873,53
2022,51600,3242,1067,179934073,165
2022,51610,1343,974,67990586,97
2022,51620,927,541,26071194,56
2022,51630,3380,666,117105681,231
2022,51640,1050,576,31438651,69
2022,51650,5715,632,187710496,353
2022,51660,4480,683,159183776,279
2022,51670,675,559,19613489,71
2022,51678,309,552,8876679,35
2022,51680,6036,628,196969002,332
2022,51683,2002,1053,109632608,148
2022,51685,162,1152,9692194,22
2022,51690,1322,645,44301722,82
2022,51700,8611,656,293531413,560
2022,51710,10328,665,357407482,727
2022,51720,612,553,17585801,42
2022,51730,1377,618,44266301,142
2022,51735,253,500,6574823,22
2022,51740,2771,574,82675644,239
2022,51750,430,580,12946122,38
2022,51760,7523,731,285931452,770
2022,51770,7151,654,243327618,463
2022,51775,1722,633,56657339,116
2022,51790,1493,603,46809931,115
2022,51800,3631,598,112972030,228
2022,51810,21962,659,752655956,1364
2022,51820,1901,553,54611771,116
2022,51830,1075,599,33489503,80
2022,51840,3786,690,135896524,260
2022,51999,0,0,0,925
2022,53001,737,662,25336353,55
2022,53003,1104,762,43736148,50
2022,53005,10335,718,385609115,552
2022,53007,4553,703,166349356,319
2022,53009,3499,717,130463375,234
2022,53011,19154,813,809909482,1029
2022,53013,85,576,2555548,13
2022,53015,5173,757,203644354,307
2022,53017,1912,812,80710827,103
2022,53019,148,522,4012914,23
2022,53021,3906,911,184948205,190
2022,53023,39,606,1224486,6
2022,53025,3651,722,137106763,250
2022,53027,2620,668,91051293,226
2022,53029,2279,705,83503673,193
2022,53031,1101,679,38897009,111
2022,53033,104860,1062,5790803919,5996
2022,53035,10845,781,440307933,676
2022,53037,1906,645,63896014,154
2022,53039,449,597,13943387,49
2022,53041,3722,788,152553669,296
2022,53043,221,666,7673554,29
2022,53045,1856,707,68266453,121
2022,53047,2064,666,71430836,175
2022,53049,696,627,22696048,76
2022,53051,217,541,6084993,25
2022,53053,36802,870,1665007608,1978
2022,53055,758,741,29193429,103
2022,53057,6740,827,289949880,435
2022,53059,164,563,4814630,18
2022,53061,34345,839,1498851533,1908
2022,53063,26657,800,1108632117,1472
2022,53065,1260,626,41007186,91
2022,53067,12632,822,540119314,727
2022,53069,77,532,2118927,12
2022,53071,2413,666,83611195,169
2022,53073,10731,797,444530240,722
2022,53075,1374,649,46328125,90
2022,53077,11268,720,421881078,708
2022,53999,1246,1882,121889743,192
2022,54001,313,592,9625350,34
2022,54003,4489,600,140156870,262
2022,54005,548,669,19088845,59
2022,54007,690,730,26190544,52
2022,54009,884,612,28124266,55
2022,54011,5886,639,195723225,415
2022,54013,127,431,2836684,22
2022,54015,124,521,3370296,20
2022,54017,90,561,2620285,9
2022,54019,1435,686,51235202,134
2022,54021,155,527,4258725,22
2022,54023,368,568,10874123,38
2022,54025,1574,656,53656812,160
2022,54027,482,527,13222006,57
2022,54029,793,511,21083436,91
2022,54031,604,597,18730808,49
2022,54033,4166,648,140480589,281
2022,54035,1095,599,34133321,90
2022,54037,1921,597,59618583,148
2022,54039,9716,708,357739249,671
2022,54041,717,624,23249387,74
